order_id,restaurant_id,food_item,order_time,delivery_time,delivery_distance,order_value,delivery_method,traffic_condition,weather_condition,delivery_delay,route_taken,customer_id,age,gender,location,order_history,customer_rating,preferred_cuisine,order_frequency,loyalty_program,food_temperature,food_freshness,packaging_quality,food_condition,customer_satisfaction,small_route,bike_friendly_route,route_type,route_efficiency,traffic_avoidance
ORD018434,22,Whole cake,2024-04-10,2024-04-10,12.22,44.61,Bike,Low,Rainy,-4.27,Route_1,CUST018434,57,Male,Delhi,33,2,Mediterranean,Monthly,No,Cold,1,3,Fair,1,True,True,Mixed,0.3779569044873233,No
ORD018435,98,Chicken wings,2024-05-29,2024-05-29,12.96,39.43,Car,Medium,Snowy,-9.05,Route_4,CUST018435,60,Other,Chennai,35,3,Italian,Weekly,Yes,Cold,5,2,Good,1,False,True,Bike-friendly,0.8814376087028691,Yes
ORD018436,42,Cup cake,2024-08-04,2024-08-04,6.87,11.39,Bike,High,Snowy,19.32,Route_3,CUST018436,60,Male,Bangalore,27,1,Italian,Monthly,No,Hot,2,4,Fair,1,False,False,Car-only,0.9051101444819928,Yes
ORD018437,22,Salad,2024-01-24,2024-01-24,2.67,17.29,Car,Low,Rainy,14.41,Route_2,CUST018437,31,Female,Bangalore,17,4,Italian,Weekly,No,Warm,3,3,Fair,3,False,False,Mixed,0.3594498855787101,No
ORD018438,60,Soup,2024-10-01,2024-10-01,3.27,26.64,Car,High,Snowy,15.77,Route_3,CUST018438,53,Female,Chennai,26,2,Mexican,Weekly,No,Warm,2,2,Fair,5,True,True,Mixed,0.9881222658263196,Yes
ORD018439,59,Pasta,2024-07-25,2024-07-25,13.69,29.41,Bike,Medium,Rainy,-1.52,Route_5,CUST018439,24,Female,Mumbai,47,4,Mexican,Weekly,Yes,Hot,3,4,Good,2,False,False,Bike-friendly,0.574245345399576,No
ORD018440,32,Beef pie,2024-11-20,2024-11-20,11.39,42.55,Bike,Medium,Snowy,1.27,Route_3,CUST018440,51,Other,Chennai,37,2,Mediterranean,Weekly,Yes,Warm,5,2,Good,5,True,False,Car-only,0.7940374099049992,No
ORD018441,93,Burritos,2024-08-20,2024-08-20,3.45,38.57,Bike,Medium,Rainy,-6.62,Route_1,CUST018441,50,Female,Jaipur,2,2,Mediterranean,Weekly,No,Cold,3,1,Fair,4,False,False,Mixed,0.5786402186782651,No
ORD018442,86,Pasta,2024-11-26,2024-11-26,11.08,20.03,Car,Low,Snowy,12.76,Route_5,CUST018442,44,Male,Pune,18,2,Italian,Monthly,No,Cold,5,5,Fair,1,True,False,Mixed,0.2446408103968451,No
ORD018443,3,Cookie,2024-08-20,2024-08-20,11.56,29.98,Car,Low,Snowy,14.11,Route_3,CUST018443,58,Female,Jaipur,27,2,American,Monthly,Yes,Hot,2,5,Fair,2,False,False,Car-only,0.0622697077164372,No
ORD018444,44,Briyani rice,2024-09-14,2024-09-14,6.48,34.38,Bike,Low,Rainy,-0.53,Route_1,CUST018444,40,Male,Bangalore,26,4,American,Monthly,Yes,Warm,1,3,Fair,1,False,False,Mixed,0.6632423105240929,No
ORD018445,11,Soup,2024-10-09,2024-10-09,6.15,10.56,Bike,Medium,Sunny,13.57,Route_3,CUST018445,31,Other,Bangalore,24,2,American,Monthly,Yes,Cold,5,3,Fair,3,True,False,Car-only,0.6245660807647094,No
ORD018446,19,Salad,2024-03-03,2024-03-03,5.71,15.76,Walk,Low,Sunny,10.58,Route_5,CUST018446,33,Other,Delhi,43,1,Asian,Weekly,No,Hot,3,1,Fair,1,False,True,Bike-friendly,0.6046882263277316,No
ORD018447,27,Cookie,2024-08-21,2024-08-21,11.66,28.61,Walk,High,Snowy,17.98,Route_3,CUST018447,47,Female,Jaipur,27,2,American,Monthly,No,Warm,4,3,Fair,3,False,False,Mixed,0.6730647699654291,No
ORD018448,45,Pasta,2024-10-04,2024-10-04,12.58,21.7,Car,Low,Sunny,-4.12,Route_5,CUST018448,46,Female,Bangalore,41,5,Mediterranean,Weekly,Yes,Hot,4,5,Fair,3,False,False,Bike-friendly,0.1414172466730651,No
ORD018449,50,Cup cake,2024-12-08,2024-12-08,8.54,15.13,Car,Low,Snowy,0.4,Route_1,CUST018449,49,Female,Hyderabad,15,5,American,Monthly,No,Hot,1,1,Good,3,False,False,Car-only,0.3501686932010404,No
ORD018450,46,Burger,2024-04-23,2024-04-23,8.01,47.45,Bike,High,Sunny,-9.94,Route_2,CUST018450,20,Female,Kolkata,38,2,Asian,Weekly,Yes,Warm,3,3,Poor,3,False,True,Bike-friendly,0.8559330928702816,Yes
ORD018451,4,Cookie,2024-07-20,2024-07-20,11.78,9.88,Walk,Medium,Rainy,10.92,Route_2,CUST018451,23,Male,Hyderabad,46,2,Mexican,Weekly,No,Cold,1,4,Good,4,True,True,Bike-friendly,0.2931560964763955,No
ORD018452,91,Pasta,2024-10-11,2024-10-11,7.18,47.46,Bike,High,Rainy,11.16,Route_3,CUST018452,30,Male,Hyderabad,4,5,Mediterranean,Monthly,Yes,Cold,1,5,Fair,2,False,False,Mixed,0.8863915323221844,Yes
ORD018453,94,Pizza,2024-08-27,2024-08-27,14.48,42.75,Walk,High,Sunny,-8.89,Route_1,CUST018453,55,Other,Delhi,36,4,American,Monthly,No,Hot,5,1,Poor,3,False,False,Bike-friendly,0.934361401082332,Yes
ORD018454,100,Shawarma,2024-10-01,2024-10-01,3.36,48.65,Walk,Low,Snowy,8.74,Route_5,CUST018454,34,Male,Kolkata,39,3,Mediterranean,Monthly,Yes,Cold,1,1,Poor,3,True,True,Car-only,0.1878759588526499,No
ORD018455,94,Taccos,2024-05-10,2024-05-10,5.44,9.72,Bike,High,Sunny,4.23,Route_3,CUST018455,39,Male,Hyderabad,25,2,Asian,Monthly,No,Hot,4,3,Fair,5,True,False,Bike-friendly,0.2007201540761009,No
ORD018456,91,Briyani rice,2024-05-19,2024-05-19,6.89,32.9,Walk,Medium,Sunny,17.18,Route_3,CUST018456,33,Male,Ahmedabad,21,3,Mediterranean,Weekly,Yes,Warm,5,3,Good,3,False,True,Mixed,0.0252678865033837,No
ORD018457,7,Pizza,2024-08-09,2024-08-09,12.17,13.22,Car,Low,Rainy,-6.07,Route_3,CUST018457,41,Male,Chennai,35,2,Mexican,Weekly,Yes,Hot,4,4,Good,4,True,True,Mixed,0.0431534705845148,No
ORD018458,55,PastrySmoothie,2024-07-13,2024-07-13,14.08,16.84,Car,Low,Snowy,6.55,Route_3,CUST018458,50,Other,Kolkata,11,1,Italian,Monthly,No,Cold,3,2,Good,1,False,True,Car-only,0.6808375041052293,No
ORD018459,60,Beef pie,2024-11-29,2024-11-29,3.63,47.09,Walk,High,Sunny,5.08,Route_1,CUST018459,49,Male,Hyderabad,41,1,Asian,Monthly,Yes,Warm,4,5,Fair,1,True,False,Mixed,0.2195805276561755,No
ORD018460,100,Pasta,2024-06-17,2024-06-17,4.24,25.33,Bike,Low,Sunny,5.09,Route_3,CUST018460,45,Female,Lucknow,34,5,Asian,Weekly,No,Cold,1,2,Good,4,False,False,Mixed,0.0935156702082359,No
ORD018461,72,Chicken wings,2024-09-30,2024-09-30,4.05,49.16,Car,High,Sunny,14.14,Route_2,CUST018461,46,Male,Kolkata,9,2,Mexican,Monthly,Yes,Warm,1,1,Fair,2,False,True,Mixed,0.6131310164320738,No
ORD018462,45,PastrySmoothie,2024-01-08,2024-01-08,7.38,8.41,Car,Low,Snowy,18.56,Route_5,CUST018462,42,Female,Jaipur,10,2,Mexican,Weekly,No,Warm,4,4,Good,5,True,True,Mixed,0.0161477999626997,No
ORD018463,67,Briyani rice,2024-02-18,2024-02-18,10.02,27.93,Walk,High,Rainy,14.76,Route_4,CUST018463,34,Female,Hyderabad,17,1,Italian,Weekly,No,Warm,2,2,Good,5,True,False,Bike-friendly,0.4095005882783125,No
ORD018464,88,Salad,2024-04-25,2024-04-25,3.45,39.71,Walk,High,Rainy,-0.83,Route_4,CUST018464,41,Other,Pune,5,3,Italian,Monthly,No,Hot,4,3,Good,3,True,False,Bike-friendly,0.8732399326666911,Yes
ORD018465,76,Pasta,2024-02-27,2024-02-27,3.76,31.03,Walk,Low,Snowy,17.16,Route_3,CUST018465,32,Other,Jaipur,18,2,American,Weekly,Yes,Cold,5,5,Fair,1,True,True,Car-only,0.3546862641375246,No
ORD018466,43,Fried chicken,2024-07-04,2024-07-04,10.01,49.62,Car,Medium,Snowy,-6.55,Route_3,CUST018466,19,Male,Pune,50,2,Mexican,Weekly,No,Cold,2,1,Fair,4,False,True,Mixed,0.248183916119309,No
ORD018467,51,Beef pie,2024-11-13,2024-11-13,11.27,21.54,Walk,Low,Snowy,1.28,Route_3,CUST018467,19,Female,Chennai,49,4,Asian,Monthly,No,Warm,2,2,Poor,5,True,False,Mixed,0.1082423761625576,No
ORD018468,87,Chicken rice,2024-05-24,2024-05-24,4.13,36.95,Walk,Low,Snowy,14.28,Route_4,CUST018468,28,Male,Chennai,44,1,Mediterranean,Weekly,Yes,Cold,2,1,Good,4,True,True,Bike-friendly,0.090914577332176,No
ORD018469,82,Fried chicken,2024-09-23,2024-09-23,12.95,7.9,Walk,Low,Sunny,-4.27,Route_1,CUST018469,32,Other,Chennai,21,4,Asian,Weekly,Yes,Cold,3,5,Fair,2,False,True,Car-only,0.5861961763197497,No
ORD018470,8,Chicken pie,2024-06-02,2024-06-02,7.13,41.3,Bike,High,Sunny,0.34,Route_5,CUST018470,27,Other,Lucknow,42,3,American,Weekly,No,Warm,2,2,Good,2,False,True,Car-only,0.7957024170836011,No
ORD018471,75,Dumplings,2024-04-10,2024-04-10,7.47,45.53,Car,Low,Rainy,3.8,Route_4,CUST018471,58,Male,Bangalore,7,4,Asian,Weekly,Yes,Cold,5,3,Fair,2,False,False,Bike-friendly,0.0720647500368696,No
ORD018472,49,Cup cake,2024-09-20,2024-09-20,3.01,21.1,Walk,Medium,Snowy,12.36,Route_4,CUST018472,51,Female,Bangalore,50,2,Mediterranean,Weekly,No,Hot,3,1,Poor,5,True,False,Car-only,0.0126889427611964,No
ORD018473,52,Fried chicken,2024-03-27,2024-03-27,6.1,23.41,Car,High,Sunny,16.92,Route_1,CUST018473,54,Female,Lucknow,27,1,American,Weekly,No,Hot,1,3,Poor,1,False,False,Car-only,0.9977181209740402,Yes
ORD018474,54,Burritos,2024-02-25,2024-02-25,14.02,17.76,Car,Medium,Sunny,13.74,Route_2,CUST018474,49,Female,Hyderabad,4,5,Mexican,Weekly,No,Hot,3,2,Good,2,False,True,Bike-friendly,0.9502623887012916,Yes
ORD018475,69,Pizza,2024-06-28,2024-06-28,13.74,6.01,Bike,Medium,Snowy,13.06,Route_4,CUST018475,27,Other,Bangalore,26,4,Mediterranean,Weekly,No,Cold,4,5,Poor,3,False,False,Car-only,0.419271075286339,No
ORD018476,45,Shawarma,2024-07-21,2024-07-21,5.21,21.6,Car,High,Snowy,-6.58,Route_2,CUST018476,24,Female,Hyderabad,44,3,American,Weekly,No,Cold,4,1,Poor,3,False,False,Car-only,0.792389687541263,No
ORD018477,75,Fried chicken,2024-07-06,2024-07-06,14.34,35.18,Bike,High,Rainy,12.65,Route_2,CUST018477,42,Other,Hyderabad,39,2,Mediterranean,Monthly,Yes,Warm,3,1,Fair,3,False,True,Car-only,0.6643246022783438,No
ORD018478,83,Briyani rice,2024-12-06,2024-12-06,7.88,46.76,Walk,Low,Snowy,6.5,Route_1,CUST018478,55,Female,Hyderabad,21,4,American,Monthly,No,Warm,1,5,Fair,5,False,True,Car-only,0.6667235130590253,No
ORD018479,46,Pasta,2024-06-24,2024-06-24,12.78,33.96,Walk,High,Snowy,0.82,Route_4,CUST018479,56,Male,Chennai,20,1,American,Weekly,Yes,Cold,4,1,Fair,1,True,True,Bike-friendly,0.3210610986942152,No
ORD018480,20,Fried chicken,2024-08-31,2024-08-31,7.14,48.68,Bike,Low,Rainy,18.83,Route_3,CUST018480,32,Other,Bangalore,23,2,American,Monthly,Yes,Warm,5,2,Poor,4,False,False,Bike-friendly,0.1204351406779182,No
ORD018481,47,Burritos,2024-02-11,2024-02-11,9.07,11.53,Walk,High,Sunny,-5.08,Route_1,CUST018481,41,Female,Ahmedabad,3,1,Italian,Weekly,Yes,Hot,5,4,Poor,2,True,True,Mixed,0.4562492461724008,No
ORD018482,4,Chicken pie,2024-09-04,2024-09-04,10.06,38.84,Car,Low,Rainy,9.28,Route_3,CUST018482,24,Male,Bangalore,8,3,Mexican,Weekly,No,Cold,1,2,Poor,3,False,True,Bike-friendly,0.8918095348092921,Yes
ORD018483,46,Chicken wings,2024-04-30,2024-04-30,5.24,10.67,Car,Medium,Snowy,-1.87,Route_2,CUST018483,21,Male,Chennai,7,5,Italian,Monthly,No,Warm,4,1,Fair,1,True,True,Mixed,0.6495837472725952,No
ORD018484,97,Chicken rice,2024-10-19,2024-10-19,8.67,38.93,Car,Low,Rainy,15.08,Route_3,CUST018484,30,Female,Kolkata,27,4,American,Weekly,No,Cold,3,2,Poor,3,True,True,Car-only,0.8561716515010153,Yes
ORD018485,6,CoffeeBoba tea,2024-01-15,2024-01-15,3.86,31.63,Walk,High,Rainy,0.03,Route_4,CUST018485,36,Male,Hyderabad,12,3,Mediterranean,Monthly,Yes,Warm,5,2,Poor,4,False,True,Bike-friendly,0.573515941551415,No
ORD018486,32,Pasta,2024-10-28,2024-10-28,5.66,27.78,Walk,High,Snowy,-2.65,Route_1,CUST018486,60,Other,Mumbai,25,1,Mexican,Monthly,No,Warm,3,1,Poor,3,True,True,Bike-friendly,0.3287706081578443,No
ORD018487,13,Soup,2024-09-10,2024-09-10,7.11,39.76,Car,High,Snowy,13.07,Route_1,CUST018487,30,Male,Pune,40,1,Asian,Monthly,Yes,Cold,3,1,Poor,4,False,True,Car-only,0.7811500187618555,No
ORD018488,97,Cookie,2024-09-10,2024-09-10,4.23,30.55,Car,Medium,Rainy,15.57,Route_5,CUST018488,51,Other,Ahmedabad,12,3,Mediterranean,Weekly,No,Warm,3,4,Fair,2,True,True,Mixed,0.7472585823965703,No
ORD018489,21,Sushi,2024-10-19,2024-10-19,7.48,26.78,Bike,High,Snowy,15.04,Route_2,CUST018489,38,Female,Hyderabad,7,5,Mexican,Monthly,Yes,Hot,4,1,Poor,1,True,True,Mixed,0.1558882869734378,No
ORD018490,100,Whole cake,2024-03-18,2024-03-18,8.17,17.35,Bike,High,Snowy,17.16,Route_4,CUST018490,48,Other,Kolkata,43,3,American,Monthly,Yes,Warm,2,1,Poor,2,True,False,Mixed,0.1515396946361408,No
ORD018491,50,Fried chicken,2024-01-15,2024-01-15,14.01,24.87,Bike,Medium,Rainy,6.26,Route_4,CUST018491,57,Male,Mumbai,46,5,Italian,Monthly,Yes,Warm,1,4,Fair,2,False,False,Car-only,0.5079363220571478,No
ORD018492,29,Sushi,2024-09-21,2024-09-21,4.87,7.42,Bike,Medium,Snowy,13.79,Route_5,CUST018492,26,Female,Mumbai,24,2,Mexican,Monthly,No,Hot,2,5,Good,3,True,True,Bike-friendly,0.8344978734337213,Yes
ORD018493,1,Whole cake,2024-02-20,2024-02-20,14.78,48.16,Car,Low,Sunny,-3.57,Route_4,CUST018493,24,Male,Delhi,20,1,Italian,Weekly,No,Hot,3,2,Fair,3,True,True,Bike-friendly,0.9143998244662408,Yes
ORD018494,45,Cup cake,2024-03-30,2024-03-30,8.06,5.99,Walk,Low,Snowy,-8.98,Route_4,CUST018494,19,Male,Jaipur,31,3,Mediterranean,Monthly,No,Cold,4,3,Good,1,False,True,Mixed,0.495434306423281,No
ORD018495,81,Dumplings,2024-08-04,2024-08-04,2.38,20.41,Bike,Medium,Sunny,6.71,Route_3,CUST018495,30,Male,Jaipur,39,3,Mexican,Weekly,Yes,Hot,2,4,Good,4,True,True,Bike-friendly,0.708158915480269,No
ORD018496,43,Sushi,2024-12-07,2024-12-07,11.18,28.04,Bike,Low,Sunny,9.63,Route_3,CUST018496,36,Male,Lucknow,19,5,American,Weekly,No,Warm,2,4,Poor,5,False,False,Bike-friendly,0.2190716323245638,No
ORD018497,12,Soup,2024-11-05,2024-11-05,3.8,18.25,Bike,Low,Sunny,6.94,Route_3,CUST018497,56,Female,Jaipur,1,3,Mediterranean,Weekly,Yes,Cold,1,3,Fair,5,False,False,Bike-friendly,0.1702994084523567,No
ORD018498,33,Pasta,2024-04-06,2024-04-06,8.42,45.84,Car,Low,Rainy,-4.38,Route_4,CUST018498,30,Other,Chennai,24,4,American,Monthly,No,Hot,1,2,Fair,2,True,False,Bike-friendly,0.4855978034042447,No
ORD018499,43,Briyani rice,2024-03-11,2024-03-11,9.84,16.68,Car,Low,Snowy,-4.57,Route_2,CUST018499,45,Male,Jaipur,7,2,Mediterranean,Monthly,Yes,Warm,2,1,Fair,1,False,False,Bike-friendly,0.6956522402666232,No
ORD018500,46,Chicken pie,2024-04-15,2024-04-15,3.15,22.74,Bike,Low,Snowy,9.61,Route_4,CUST018500,36,Male,Jaipur,8,2,Mexican,Weekly,Yes,Warm,4,5,Fair,3,True,True,Bike-friendly,0.1780482523911913,No
ORD018501,72,CoffeeBoba tea,2024-08-27,2024-08-27,5.01,6.43,Car,High,Sunny,13.82,Route_5,CUST018501,30,Other,Lucknow,10,3,Mediterranean,Weekly,No,Warm,4,3,Fair,4,False,False,Car-only,0.0802427365937246,No
ORD018502,75,Fried chicken,2024-08-09,2024-08-09,5.39,46.81,Car,Low,Snowy,6.84,Route_4,CUST018502,23,Other,Bangalore,19,5,Italian,Monthly,Yes,Warm,2,2,Poor,3,True,False,Car-only,0.4434497387923832,No
ORD018503,72,Pizza,2024-07-11,2024-07-11,11.92,21.81,Walk,Medium,Rainy,1.66,Route_2,CUST018503,37,Female,Chennai,26,1,Italian,Monthly,No,Cold,4,4,Fair,3,True,False,Bike-friendly,0.5183203288817813,No
ORD018504,87,Salad,2024-11-01,2024-11-01,13.08,34.12,Walk,Low,Rainy,15.49,Route_2,CUST018504,56,Male,Chennai,42,1,Asian,Monthly,No,Warm,2,1,Poor,2,True,False,Mixed,0.3282327021241721,No
ORD018505,55,Sushi,2024-10-13,2024-10-13,8.16,21.44,Car,Medium,Rainy,11.68,Route_4,CUST018505,34,Other,Ahmedabad,27,5,Asian,Weekly,Yes,Warm,3,2,Fair,1,True,False,Car-only,0.6359902839578039,No
ORD018506,26,Pizza,2024-05-18,2024-05-18,4.38,49.83,Walk,High,Snowy,15.21,Route_5,CUST018506,57,Female,Delhi,29,1,American,Weekly,No,Hot,4,3,Fair,4,False,False,Mixed,0.8455046392039001,Yes
ORD018507,72,Whole cake,2024-11-06,2024-11-06,7.59,30.52,Walk,Medium,Sunny,-1.0,Route_2,CUST018507,36,Female,Hyderabad,33,3,Asian,Weekly,Yes,Warm,3,4,Good,3,True,True,Car-only,0.767712547700212,No
ORD018508,55,Burger,2024-02-01,2024-02-01,12.19,12.56,Car,Medium,Snowy,8.11,Route_4,CUST018508,49,Male,Kolkata,37,1,Mediterranean,Weekly,Yes,Cold,1,5,Fair,2,False,True,Mixed,0.9612569174940364,Yes
ORD018509,38,PastrySmoothie,2024-02-12,2024-02-12,14.43,15.39,Walk,Medium,Sunny,3.87,Route_2,CUST018509,55,Other,Hyderabad,30,3,Italian,Monthly,No,Warm,5,3,Fair,1,False,False,Bike-friendly,0.2704960016301843,No
ORD018510,1,PastrySmoothie,2024-03-19,2024-03-19,4.53,15.9,Walk,High,Rainy,4.06,Route_1,CUST018510,46,Other,Hyderabad,45,2,Italian,Weekly,No,Cold,5,4,Poor,4,True,False,Bike-friendly,0.9770053325353444,Yes
ORD018511,35,Pizza,2024-01-30,2024-01-30,5.28,25.1,Walk,Medium,Sunny,-8.61,Route_1,CUST018511,55,Male,Hyderabad,47,4,Mexican,Monthly,No,Hot,5,4,Fair,2,True,True,Bike-friendly,0.1037134532762771,No
ORD018512,68,Cup cake,2024-10-03,2024-10-03,9.83,37.54,Bike,High,Rainy,17.49,Route_5,CUST018512,58,Other,Kolkata,43,5,Mediterranean,Weekly,Yes,Cold,5,1,Fair,5,True,True,Bike-friendly,0.7039443689428591,No
ORD018513,57,Soup,2024-12-01,2024-12-01,4.61,27.92,Car,High,Sunny,0.41,Route_5,CUST018513,47,Male,Lucknow,12,1,American,Weekly,Yes,Warm,1,5,Good,5,True,True,Bike-friendly,0.8102897173147456,Yes
ORD018514,94,Taccos,2024-09-06,2024-09-06,13.94,41.26,Bike,Low,Rainy,-9.07,Route_4,CUST018514,51,Female,Pune,29,5,Asian,Monthly,Yes,Warm,5,3,Poor,2,False,False,Car-only,0.3997357344274023,No
ORD018515,43,Dumplings,2024-03-04,2024-03-04,12.79,18.73,Car,Low,Sunny,-4.53,Route_5,CUST018515,20,Male,Pune,23,2,American,Monthly,Yes,Cold,2,1,Poor,5,True,True,Mixed,0.2489109744267477,No
ORD018516,9,Cookie,2024-08-26,2024-08-26,6.88,30.92,Car,High,Snowy,-0.67,Route_3,CUST018516,22,Male,Chennai,11,5,Mediterranean,Monthly,No,Warm,1,1,Good,5,True,False,Car-only,0.213634481876931,No
ORD018517,23,Shawarma,2024-03-17,2024-03-17,13.64,44.37,Bike,Medium,Sunny,-0.11,Route_3,CUST018517,24,Other,Lucknow,42,2,Italian,Weekly,No,Warm,2,1,Fair,1,False,True,Car-only,0.8015880716318284,Yes
ORD018518,4,Chicken wings,2024-01-03,2024-01-03,11.2,19.0,Walk,Low,Rainy,-7.31,Route_1,CUST018518,58,Male,Chennai,24,5,Asian,Monthly,Yes,Warm,4,2,Poor,4,False,True,Mixed,0.8556924320076118,Yes
ORD018519,66,Cup cake,2024-01-08,2024-01-08,12.33,44.02,Bike,Low,Snowy,4.26,Route_5,CUST018519,24,Male,Mumbai,46,4,Mediterranean,Monthly,No,Cold,3,2,Poor,3,False,False,Mixed,0.9087526474433348,Yes
ORD018520,53,Pasta,2024-04-21,2024-04-21,14.06,24.62,Walk,High,Snowy,7.62,Route_1,CUST018520,36,Female,Chennai,26,2,Italian,Weekly,Yes,Cold,4,3,Poor,2,False,True,Bike-friendly,0.0428245931857438,No
ORD018521,48,Pasta,2024-10-27,2024-10-27,5.5,22.37,Walk,High,Snowy,12.87,Route_3,CUST018521,43,Other,Mumbai,46,3,Mediterranean,Monthly,Yes,Cold,1,5,Good,5,True,True,Car-only,0.2859254047176003,No
ORD018522,16,Burritos,2024-01-21,2024-01-21,13.26,10.13,Bike,High,Snowy,7.9,Route_5,CUST018522,24,Other,Mumbai,47,2,American,Monthly,Yes,Cold,3,2,Good,4,False,False,Mixed,0.1596409413237447,No
ORD018523,71,CoffeeBoba tea,2024-06-12,2024-06-12,6.46,32.67,Walk,Low,Rainy,-3.44,Route_2,CUST018523,47,Female,Delhi,2,3,American,Weekly,No,Cold,3,5,Poor,1,True,False,Mixed,0.9745441554415516,Yes
ORD018524,43,Taccos,2024-08-02,2024-08-02,9.22,12.1,Bike,Low,Sunny,1.18,Route_5,CUST018524,44,Female,Hyderabad,11,1,Mediterranean,Monthly,No,Warm,5,3,Poor,5,True,False,Car-only,0.930657912824338,Yes
ORD018525,63,Chicken wings,2024-06-17,2024-06-17,12.69,9.41,Bike,Low,Snowy,-6.95,Route_2,CUST018525,37,Female,Delhi,26,2,Mediterranean,Weekly,No,Cold,2,2,Good,2,True,False,Car-only,0.8584033421434609,Yes
ORD018526,67,Shawarma,2024-06-28,2024-06-28,5.68,36.9,Walk,Medium,Snowy,-4.64,Route_5,CUST018526,29,Other,Jaipur,43,1,Mexican,Monthly,Yes,Hot,5,1,Fair,1,True,False,Bike-friendly,0.0962872993798149,No
ORD018527,9,Taccos,2024-02-04,2024-02-04,4.29,38.1,Car,Medium,Rainy,5.83,Route_2,CUST018527,57,Male,Hyderabad,33,5,American,Weekly,Yes,Cold,2,5,Fair,2,True,False,Car-only,0.3379598653368605,No
ORD018528,53,Salad,2024-05-25,2024-05-25,8.71,38.46,Car,Medium,Sunny,17.2,Route_1,CUST018528,42,Other,Chennai,9,1,Mexican,Weekly,Yes,Warm,4,5,Poor,1,False,True,Bike-friendly,0.1430862767499459,No
ORD018529,6,Chicken pie,2024-03-23,2024-03-23,7.14,7.52,Car,High,Sunny,10.21,Route_4,CUST018529,50,Other,Delhi,29,2,Italian,Monthly,No,Cold,5,5,Fair,1,True,True,Bike-friendly,0.5839957194841962,No
ORD018530,96,Cup cake,2024-06-24,2024-06-24,13.4,19.52,Bike,Medium,Sunny,7.32,Route_5,CUST018530,58,Other,Pune,3,1,Mediterranean,Monthly,Yes,Hot,5,5,Poor,3,True,True,Mixed,0.596060989299163,No
ORD018531,42,Burritos,2024-06-04,2024-06-04,3.76,23.87,Walk,Medium,Rainy,2.37,Route_2,CUST018531,40,Other,Delhi,5,1,Asian,Monthly,No,Warm,1,1,Fair,1,True,True,Car-only,0.5018921074739874,No
ORD018532,27,Pasta,2024-05-30,2024-05-30,6.39,49.31,Walk,High,Sunny,6.53,Route_3,CUST018532,52,Other,Jaipur,50,4,Asian,Weekly,No,Hot,1,3,Fair,3,True,True,Bike-friendly,0.7862693304573535,No
ORD018533,12,Briyani rice,2024-10-26,2024-10-26,2.85,28.42,Walk,Low,Rainy,14.12,Route_2,CUST018533,30,Female,Jaipur,23,2,Mexican,Monthly,No,Warm,1,4,Poor,3,False,True,Bike-friendly,0.1731553611287642,No
ORD018534,7,Chicken pie,2024-05-03,2024-05-03,4.16,23.21,Walk,Low,Rainy,-5.12,Route_3,CUST018534,21,Male,Ahmedabad,18,4,Mexican,Weekly,No,Warm,3,1,Good,1,False,True,Mixed,0.2402560131175648,No
ORD018535,69,Burritos,2024-10-18,2024-10-18,4.1,20.2,Bike,High,Snowy,-4.6,Route_2,CUST018535,53,Male,Jaipur,43,2,Italian,Monthly,No,Hot,4,1,Fair,4,True,True,Car-only,0.9040654685967096,Yes
ORD018536,27,CoffeeBoba tea,2024-08-18,2024-08-18,8.45,24.49,Car,Low,Sunny,17.54,Route_4,CUST018536,27,Other,Hyderabad,10,3,American,Monthly,No,Warm,1,1,Good,2,False,True,Mixed,0.9325129609465186,Yes
ORD018537,87,Fried chicken,2024-08-19,2024-08-19,8.07,47.57,Walk,Low,Snowy,-9.61,Route_3,CUST018537,46,Male,Bangalore,23,4,Italian,Weekly,No,Hot,5,3,Good,4,True,False,Car-only,0.1396531770891035,No
ORD018538,38,Pasta,2024-03-01,2024-03-01,11.31,25.0,Bike,Low,Snowy,-8.82,Route_1,CUST018538,23,Male,Bangalore,28,1,Mediterranean,Monthly,Yes,Hot,4,5,Good,2,True,True,Car-only,0.2859831193476713,No
ORD018539,2,Chicken rice,2024-04-12,2024-04-12,8.25,28.74,Walk,High,Sunny,8.94,Route_4,CUST018539,52,Male,Hyderabad,35,1,American,Monthly,Yes,Hot,5,5,Fair,4,False,False,Car-only,0.3677544157404918,No
ORD018540,64,Burger,2024-01-07,2024-01-07,11.28,32.56,Walk,Low,Snowy,4.65,Route_5,CUST018540,26,Male,Pune,12,1,Mexican,Weekly,Yes,Cold,3,2,Good,1,True,False,Bike-friendly,0.8819041697160876,Yes
ORD018541,61,Soup,2024-05-26,2024-05-26,6.57,15.97,Walk,Low,Snowy,-6.22,Route_5,CUST018541,49,Other,Chennai,39,3,Mexican,Monthly,Yes,Warm,3,2,Fair,3,False,True,Bike-friendly,0.2145808674175284,No
ORD018542,31,Soup,2024-02-28,2024-02-28,3.32,43.79,Bike,High,Snowy,14.86,Route_3,CUST018542,21,Other,Chennai,41,3,Mexican,Weekly,Yes,Warm,3,4,Poor,5,True,True,Mixed,0.5551046583866904,No
ORD018543,38,CoffeeBoba tea,2024-07-23,2024-07-23,9.87,16.16,Car,High,Snowy,12.28,Route_5,CUST018543,31,Other,Chennai,19,5,Mexican,Monthly,Yes,Warm,2,5,Good,1,True,True,Car-only,0.820114401120985,Yes
